StockCode,description,gross_revenue,units,orders,customers,returns_value,returns_units,reversal_value,net_revenue,return_rate_pct,return_rate_adj_pct,avg_unit_price,cum_share_pct,rank
90152A,SILVER/NAT SHELL NECKLACE W PENDANT,28.76,5,5,3,0.0,0.0,0.0,28.76,0.0,0.0,5.75,99.95,3407
90093,CLEAR CRYSTAL STAR PHONE CHARM,28.57,52,10,5,0.0,0.0,0.0,28.57,0.0,0.0,0.55,99.95,3408
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,28.4,9,6,1,0.0,0.0,0.0,28.4,0.0,0.0,3.16,99.95,3409
17165D,ASS COL LARGE SAND FROG P'WEIGHT,28.35,27,7,6,0.0,0.0,0.0,28.35,0.0,0.0,1.05,99.95,3410
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,52.8,32,8,7,24.75,15.0,0.0,28.05,46.88,46.88,1.65,99.95,3411
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,58.65,23,4,3,30.6,12.0,0.0,28.05,52.17,52.17,2.55,99.95,3412
90005A,JADE GREEN ENAMEL HAIR COMB,28.02,14,10,0,0.0,0.0,0.0,28.02,0.0,0.0,2.0,99.95,3413
90214R,"LETTER ""R"" BLING KEY RING",28.01,41,25,3,0.0,0.0,0.0,28.01,0.0,0.0,0.68,99.95,3414
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,27.9,6,3,3,0.0,0.0,0.0,27.9,0.0,0.0,4.65,99.95,3415
79191D,RETRO PLASTIC DAISY TRAY,37.61,35,16,7,10.2,12.0,0.0,27.41,27.12,27.12,1.07,99.95,3416
23637,SET 10 CARDS OUT OF ORDER 17216,27.39,11,9,0,0.0,0.0,0.0,27.39,0.0,0.0,2.49,99.95,3417
23613,SET 10 XMAS CARDS & BADGES 17070,27.39,11,6,0,0.0,0.0,0.0,27.39,0.0,0.0,2.49,99.95,3418
23702,HIGH RESOLUTION IMAGE,27.0,4,3,3,0.0,0.0,0.0,27.0,0.0,0.0,6.75,99.95,3419
84675,FROG KING WATERING CAN,26.55,9,2,2,0.0,0.0,0.0,26.55,0.0,0.0,2.95,99.95,3420
35598A,DUSTY PINK CHRISTMAS TREE 60CM,26.55,9,2,2,0.0,0.0,0.0,26.55,0.0,0.0,2.95,99.95,3421
21836,GINGHAM OVEN GLOVE RED HEART,26.49,5,3,2,0.0,0.0,0.0,26.49,0.0,0.0,5.3,99.95,3422
90212C,PURPLE LAS VEGAS BRACELET ROUND,26.25,7,3,2,0.0,0.0,0.0,26.25,0.0,0.0,3.75,99.95,3423
23636,SET 10 CARDS WISHING TREE 17116,26.19,9,7,0,0.0,0.0,0.0,26.19,0.0,0.0,2.91,99.95,3424
85017C,ENVELOPE 50 CURIOUS IMAGES,26.17,49,10,10,0.0,0.0,0.0,26.17,0.0,0.0,0.53,99.96,3425
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,25.5,3,3,3,0.0,0.0,0.0,25.5,0.0,0.0,8.5,99.96,3426
84968B,SET OF 16 VINTAGE IVORY CUTLERY,25.5,2,2,2,0.0,0.0,0.0,25.5,0.0,0.0,12.75,99.96,3427
72140E,BEST DAD CANDLE LETTERS,26.35,31,8,8,0.85,1.0,0.0,25.5,3.23,3.23,0.85,99.96,3428
35910B,PINK FLOWERS RABBIT EASTER,25.35,13,3,3,0.0,0.0,0.0,25.35,0.0,0.0,1.95,99.96,3429
90026B,GLASS BEAD HOOP NECKLACE MONTANA,25.32,3,3,2,0.0,0.0,0.0,25.32,0.0,0.0,8.44,99.96,3430
90037B,TINY CRYSTAL BRACELET GREEN,25.28,10,5,1,0.0,0.0,0.0,25.28,0.0,0.0,2.53,99.96,3431
90013D,PURPLE VINTAGE EARRINGS,25.17,6,3,0,0.0,0.0,0.0,25.17,0.0,0.0,4.2,99.96,3432
90033,IVORY SHELL HEART EARRINGS,25.07,10,9,1,0.0,0.0,0.0,25.07,0.0,0.0,2.51,99.96,3433
90016C,SILVER/BLACK PENDANT ORBIT NECKLACE,24.96,3,3,0,0.0,0.0,0.0,24.96,0.0,0.0,8.32,99.96,3434
23620,SET 10 CARDS PERFECT POST 17090,24.9,10,7,0,0.0,0.0,0.0,24.9,0.0,0.0,2.49,99.96,3435
85115B,S/4 BLACK DISCO PARTITION PANEL,24.87,3,1,0,0.0,0.0,0.0,24.87,0.0,0.0,8.29,99.96,3436
90043,COPPER AND BRASS BAG CHARM,24.81,4,2,2,0.0,0.0,0.0,24.81,0.0,0.0,6.2,99.96,3437
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,34.69,21,14,3,9.9,6.0,0.0,24.79,28.54,28.54,1.65,99.96,3438
90214B,"LETTER ""B"" BLING KEY RING",24.77,37,22,2,0.0,0.0,0.0,24.77,0.0,0.0,0.67,99.96,3439
20821,GOLDIE LOOKING MIRROR,84.15,17,6,5,59.4,12.0,0.0,24.75,70.59,70.59,4.95,99.96,3440
20778,GARDEN PATH NOTEBOOK,24.75,15,8,8,0.0,0.0,0.0,24.75,0.0,0.0,1.65,99.96,3441
84854,GIRLY PINK TOOL SET,24.75,5,1,1,0.0,0.0,0.0,24.75,0.0,0.0,4.95,99.96,3442
20820,SILVER LOOKING MIRROR,24.75,5,2,2,0.0,0.0,0.0,24.75,0.0,0.0,4.95,99.96,3443
90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,24.75,5,2,1,0.0,0.0,0.0,24.75,0.0,0.0,4.95,99.96,3444
84993B,75 BLACK PETIT FOUR CASES,24.36,58,18,16,0.0,0.0,0.0,24.36,0.0,0.0,0.42,99.96,3445
47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,23.85,3,2,1,0.0,0.0,0.0,23.85,0.0,0.0,7.95,99.96,3446
84562A,PINK/WHITE RIBBED MELAMINE JUG,23.85,3,3,2,0.0,0.0,0.0,23.85,0.0,0.0,7.95,99.96,3447
21357,TOAST ITS - DINOSAUR,23.75,19,10,9,0.0,0.0,0.0,23.75,0.0,0.0,1.25,99.96,3448
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,28.73,17,4,3,5.07,3.0,0.0,23.66,17.65,17.65,1.69,99.96,3449
85160A,WHITE BIRD GARDEN DESIGN MUG,23.63,7,2,0,0.0,0.0,0.0,23.63,0.0,0.0,3.38,99.96,3450
35909B,PINK FLOWERS RABBIT EASTER,23.6,8,2,2,0.0,0.0,0.0,23.6,0.0,0.0,2.95,99.96,3451
35909A,RABBIT EASTER DECORATION,23.6,8,3,3,0.0,0.0,0.0,23.6,0.0,0.0,2.95,99.96,3452
90083,CRYSTAL CZECH CROSS PHONE CHARM,23.47,25,9,2,0.0,0.0,0.0,23.47,0.0,0.0,0.94,99.96,3453
90177E,DROP DIAMANTE EARRINGS GREEN,41.08,14,9,1,17.7,6.0,0.0,23.38,43.09,43.09,2.93,99.96,3454
90176C,DIAMANTE NECKLACE,23.32,3,2,1,0.0,0.0,0.0,23.32,0.0,0.0,7.77,99.96,3455
23623,SET 10 CARD CHRISTMAS WELCOME 17112,23.28,8,6,0,0.0,0.0,0.0,23.28,0.0,0.0,2.91,99.96,3456
90182C,BLACK 3 BEAD DROP EARRINGS,40.96,14,9,1,17.7,6.0,0.0,23.26,43.21,43.21,2.93,99.96,3457
90182A,AMBER 3 BEAD DROP EARRINGS,23.2,8,8,0,0.0,0.0,0.0,23.2,0.0,0.0,2.9,99.96,3458
90177A,CLASSIC DIAMANTE EARRINGS JET,40.9,14,9,1,17.7,6.0,0.0,23.2,43.28,43.28,2.92,99.96,3459
90104,PURPLE FRANGIPANI HAIRCLIP,23.16,28,12,1,0.0,0.0,0.0,23.16,0.0,0.0,0.83,99.96,3460
85195,HANGING HEART BASKET,23.1,11,3,3,0.0,0.0,0.0,23.1,0.0,0.0,2.1,99.96,3461
85206B,PINK FELT EASTER EGG BASKET,23.1,14,4,4,0.0,0.0,0.0,23.1,0.0,0.0,1.65,99.96,3462
22351,DOTCOMGIFTSHOP TEA TOWEL,23.09,13,2,1,0.0,0.0,0.0,23.09,0.0,0.0,1.78,99.96,3463
90214Y,"LETTER ""Y"" BLING KEY RING",22.84,66,8,3,0.0,0.0,0.0,22.84,0.0,0.0,0.35,99.96,3464
90054,CRACKED GLAZE EARRINGS RED,22.58,9,9,1,0.0,0.0,0.0,22.58,0.0,0.0,2.51,99.97,3465
90188,DROP EARRINGS W FLOWER & LEAF,22.58,9,7,2,0.0,0.0,0.0,22.58,0.0,0.0,2.51,99.97,3466
90039C,FIRE POLISHED GLASS BRACELET BLACK,22.48,6,6,1,0.0,0.0,0.0,22.48,0.0,0.0,3.75,99.97,3467
23645,SET 10 CHRISTMAS CARDS HOHOHO 16956,22.41,9,4,0,0.0,0.0,0.0,22.41,0.0,0.0,2.49,99.97,3468
23640,SET 10 CARDS SCOTTIE DOG 17211,22.41,9,8,0,0.0,0.0,0.0,22.41,0.0,0.0,2.49,99.97,3469
21018,BIRD BOX CHRISTMAS TREE DECORATION,22.06,24,6,4,0.0,0.0,0.0,22.06,0.0,0.0,0.92,99.97,3470
90076,MONTANA DIAMOND CLUSTER EARRINGS,24.12,9,4,1,2.55,1.0,0.0,21.57,10.57,10.57,2.68,99.97,3471
90035C,"PEARL & SHELL 42""NECKL. IVORY",21.5,2,1,1,0.0,0.0,0.0,21.5,0.0,0.0,10.75,99.97,3472
84551,CROCHET DOG KEYRING,21.45,13,2,1,0.0,0.0,0.0,21.45,0.0,0.0,1.65,99.97,3473
84387A,BIRD ON BRANCH CANVAS SCREEN,21.45,11,1,1,0.0,0.0,0.0,21.45,0.0,0.0,1.95,99.97,3474
20695,FLORAL BLUE MONSTER,21.25,5,4,4,0.0,0.0,0.0,21.25,0.0,0.0,4.25,99.97,3475
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,21.15,5,3,2,0.0,0.0,0.0,21.15,0.0,0.0,4.23,99.97,3476
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,21.13,5,5,2,0.0,0.0,0.0,21.13,0.0,0.0,4.23,99.97,3477
90125E,AMBER BERTIE GLASS BEAD BAG CHARM,21.05,11,10,1,0.0,0.0,0.0,21.05,0.0,0.0,1.91,99.97,3478
23692,WRAP A PRETTY THANK YOU,21.0,50,2,2,0.0,0.0,0.0,21.0,0.0,0.0,0.42,99.97,3479
16169P,WRAP GREEN RUSSIAN FOLKART,21.0,50,2,2,0.0,0.0,0.0,21.0,0.0,0.0,0.42,99.97,3480
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,20.95,5,4,1,0.0,0.0,0.0,20.95,0.0,0.0,4.19,99.97,3481
17001,HEAVENS SCENT FRAGRANCE OILS ASSTD,20.88,72,1,1,0.0,0.0,0.0,20.88,0.0,0.0,0.29,99.97,3482
85126,LARGE ROUND CUTGLASS CANDLESTICK,27.14,2,1,0,6.75,1.0,0.0,20.39,24.87,24.87,13.57,99.97,3483
90141D,ROSE PENDANT TRIPLE SHELL NECKLACE,20.36,4,2,1,0.0,0.0,0.0,20.36,0.0,0.0,5.09,99.97,3484
20793,BLUE TILED TRAY,54.0,8,4,4,33.75,5.0,33.75,20.25,62.5,0.0,6.75,99.97,3485
90214P,"LETTER ""P"" BLING KEY RING",20.23,39,16,4,0.0,0.0,0.0,20.23,0.0,0.0,0.52,99.97,3486
90034,WHITE SILVER NECKLACE SHELL GLASS,20.17,2,2,0,0.0,0.0,0.0,20.17,0.0,0.0,10.09,99.97,3487
84415B,BLUE FLOCK CUSHION COVER,20.0,8,3,2,0.0,0.0,0.0,20.0,0.0,0.0,2.5,99.97,3488
21461,BLUE EASTER EGG HUNT START POST,23.86,10,6,4,3.9,2.0,0.0,19.96,16.35,16.35,2.39,99.97,3489
23601,SET 10 CARDS SNOWY SNOWDROPS  17100,19.92,8,4,0,0.0,0.0,0.0,19.92,0.0,0.0,2.49,99.97,3490
23646,SET 10 CARDS JINGLE BELLS 16957,19.92,8,5,0,0.0,0.0,0.0,19.92,0.0,0.0,2.49,99.97,3491
23616,SET 10 CARDS JINGLE BELLS 17217,19.92,8,7,0,0.0,0.0,0.0,19.92,0.0,0.0,2.49,99.97,3492
21681,GIANT MEDINA STAMPED METAL BOWL,19.9,2,2,2,0.0,0.0,0.0,19.9,0.0,0.0,9.95,99.97,3493
35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",19.86,18,2,2,0.0,0.0,0.0,19.86,0.0,0.0,1.1,99.97,3494
37491A,YELLOW/PINK CERAMIC CANDLE HOLDER,19.81,6,4,0,0.0,0.0,0.0,19.81,0.0,0.0,3.3,99.97,3495
90156,RESIN BRACELET W PASTEL BEADS,19.8,4,3,2,0.0,0.0,0.0,19.8,0.0,0.0,4.95,99.97,3496
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,19.72,68,2,2,0.0,0.0,0.0,19.72,0.0,0.0,0.29,99.97,3497
85028L,FRENCH CHATEAU LARGE FRUIT BOWL,19.5,10,4,4,0.0,0.0,0.0,19.5,0.0,0.0,1.95,99.97,3498
79062D,"RETRO TIN ASHTRAY,REVOLUTIONARY",19.4,52,4,4,0.0,0.0,0.0,19.4,0.0,0.0,0.37,99.97,3499
21416,CLAM SHELL LARGE,18.75,5,4,4,0.0,0.0,0.0,18.75,0.0,0.0,3.75,99.97,3500
21538,DAIRY MAID  PUDDING BOWL,18.75,5,2,2,0.0,0.0,0.0,18.75,0.0,0.0,3.75,99.97,3501
90041,PEARL AND CHERRY QUARTZ BRACLET,18.27,5,4,1,0.0,0.0,0.0,18.27,0.0,0.0,3.65,99.97,3502
35607B,BLACK FEATHER CHRISTMAS DECORATION,18.24,96,7,7,0.0,0.0,0.0,18.24,0.0,0.0,0.19,99.97,3503
85024C,PINK SMALL JEWELLED PHOTOFRAME,19.8,12,9,8,1.65,1.0,0.0,18.15,8.33,8.33,1.65,99.97,3504
72821,CUPID SCENTED CANDLE IN GLASS,18.15,11,4,4,0.0,0.0,0.0,18.15,0.0,0.0,1.65,99.97,3505
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,28.05,11,3,2,10.2,4.0,0.0,17.85,36.36,36.36,2.55,99.97,3506
21661,VINTAGE GLASS TEA CADDY,17.85,3,3,3,0.0,0.0,0.0,17.85,0.0,0.0,5.95,99.97,3507
90060D,FIRE POLISHED GLASS NECKL BRONZE,17.85,3,3,3,0.0,0.0,0.0,17.85,0.0,0.0,5.95,99.97,3508
84856L,LARGE TAHITI BEACH BAG,17.82,2,2,0,0.0,0.0,0.0,17.82,0.0,0.0,8.91,99.97,3509
20935,ROUND CACTUS CANDLE,17.7,6,4,4,0.0,0.0,0.0,17.7,0.0,0.0,2.95,99.97,3510
90162A,ANT SILVER TURQUOISE BOUDICCA RING,17.7,6,1,1,0.0,0.0,0.0,17.7,0.0,0.0,2.95,99.97,3511
90027A,GLASS BEAD HOOP EARRINGS BLACK,17.66,6,3,1,0.0,0.0,0.0,17.66,0.0,0.0,2.94,99.97,3512
90179B,PURPLE FINE BEAD NECKLACE W TASSEL,17.59,3,3,0,0.0,0.0,0.0,17.59,0.0,0.0,5.86,99.97,3513
90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,17.51,6,6,1,0.0,0.0,0.0,17.51,0.0,0.0,2.92,99.98,3514
79331,PINK FLOCK GLASS CANDLEHOLDER,17.5,26,3,3,0.0,0.0,0.0,17.5,0.0,0.0,0.67,99.98,3515
90130A,WHITE STONE/CRYSTAL EARRINGS,17.5,6,6,1,0.0,0.0,0.0,17.5,0.0,0.0,2.92,99.98,3516
35597D,PINK/WHITE CHRISTMAS TREE 30CM,17.48,46,2,2,0.0,0.0,0.0,17.48,0.0,0.0,0.38,99.98,3517
23627,SET 10 CARDS XMAS GRAPHIC  17218,17.43,7,2,0,0.0,0.0,0.0,17.43,0.0,0.0,2.49,99.98,3518
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,17.16,40,16,16,0.0,0.0,0.0,17.16,0.0,0.0,0.43,99.98,3519
35645,VINTAGE BEAD PINK JEWEL BOX,17.0,4,3,2,0.0,0.0,0.0,17.0,0.0,0.0,4.25,99.98,3520
47574B,ENGLISH ROSE SCENTED HANGING HEART,17.0,4,2,2,0.0,0.0,0.0,17.0,0.0,0.0,4.25,99.98,3521
44092C,PURPLE/COPPER HANGING LAMPSHADE,17.0,20,8,5,0.0,0.0,0.0,17.0,0.0,0.0,0.85,99.98,3522
90026A,GLASS BEAD HOOP NECKLACE BLACK,17.0,2,1,1,0.0,0.0,0.0,17.0,0.0,0.0,8.5,99.98,3523
85084,HOLLY TOP CHRISTMAS STOCKING,17.0,20,7,6,0.0,0.0,0.0,17.0,0.0,0.0,0.85,99.98,3524
21120,*BOOMBOX IPOD CLASSIC,16.98,1,1,0,0.0,0.0,0.0,16.98,0.0,0.0,16.98,99.98,3525
21595,DAD'S CAB ELECTRONIC METER,16.94,2,2,0,0.0,0.0,0.0,16.94,0.0,0.0,8.47,99.98,3526
20954,*USB OFFICE MIRROR BALL,16.94,2,2,0,0.0,0.0,0.0,16.94,0.0,0.0,8.47,99.98,3527
90024D,NEW BAROQUE B'FLY NECKLACE PINK,16.82,2,2,1,0.0,0.0,0.0,16.82,0.0,0.0,8.41,99.98,3528
90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,16.81,2,2,0,0.0,0.0,0.0,16.81,0.0,0.0,8.41,99.98,3529
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,16.77,31,12,12,0.0,0.0,0.0,16.77,0.0,0.0,0.54,99.98,3530
23644,SET 10 CARDS CHRISTMAS TREE 16955,16.65,5,5,0,0.0,0.0,0.0,16.65,0.0,0.0,3.33,99.98,3531
DCGS0004,HAYNES CAMPER SHOULDER BAG,16.63,1,1,0,0.0,0.0,0.0,16.63,0.0,0.0,16.63,99.98,3532
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,26.52,16,10,3,9.9,6.0,0.0,16.62,37.33,37.33,1.66,99.98,3533
90137,PINK COMBO MINI CRYSTALS NECKLACE,16.31,3,3,0,0.0,0.0,0.0,16.31,0.0,0.0,5.44,99.98,3534
35647,VINTAGE BEAD PINK SHADE,16.25,13,2,2,0.0,0.0,0.0,16.25,0.0,0.0,1.25,99.98,3535
16248B,BLUE HOLE PUNCH,16.25,13,7,7,0.0,0.0,0.0,16.25,0.0,0.0,1.25,99.98,3536
90214V,"LETTER ""V"" BLING KEY RING",15.98,26,14,2,0.0,0.0,0.0,15.98,0.0,0.0,0.61,99.98,3537
84795C,OCEAN STRIPE HAMMOCK,15.9,2,1,1,0.0,0.0,0.0,15.9,0.0,0.0,7.95,99.98,3538
85136B,BLUE SHARK HELICOPTER,15.9,2,2,2,0.0,0.0,0.0,15.9,0.0,0.0,7.95,99.98,3539
DCGS0069,OOH LA LA DOGS COLLAR,15.79,1,1,0,0.0,0.0,0.0,15.79,0.0,0.0,15.79,99.98,3540
20816,GOLD FLOWER CUSHION COVER,15.6,8,2,1,0.0,0.0,0.0,15.6,0.0,0.0,1.95,99.98,3541
78034B,BLUE NETTING STORAGE HANGER,15.6,8,6,6,0.0,0.0,0.0,15.6,0.0,0.0,1.95,99.98,3542
90214F,"LETTER ""F"" BLING KEY RING",15.43,27,15,2,0.0,0.0,0.0,15.43,0.0,0.0,0.57,99.98,3543
90132,LIGHT TOPAZ TEAL/AQUA COL NECKLACE,15.16,3,3,0,0.0,0.0,0.0,15.16,0.0,0.0,5.05,99.98,3544
72024U,LILAC VOTIVE CANDLE,15.12,72,3,3,0.0,0.0,0.0,15.12,0.0,0.0,0.21,99.98,3545
90140,PINK SWEETIE NECKLACE,15.12,2,2,0,0.0,0.0,0.0,15.12,0.0,0.0,7.56,99.98,3546
35610A,PINK CHRISTMAS FLOCK DROPLET,15.02,10,3,1,0.0,0.0,0.0,15.02,0.0,0.0,1.5,99.98,3547
23449,SET OF 6 EASTER RAINBOW CHICKS,15.0,12,1,1,0.0,0.0,0.0,15.0,0.0,0.0,1.25,99.98,3548
84462,3 PINK HEN+CHICKS IN BASKET,15.0,12,6,6,0.0,0.0,0.0,15.0,0.0,0.0,1.25,99.98,3549
84415A,PINK FLOCK SUEDE CUSHION COVER,15.0,12,2,2,0.0,0.0,0.0,15.0,0.0,0.0,1.25,99.98,3550
90189A,SILVER 2 STRAND NECKLACE-LEAF CHARM,15.0,2,2,2,0.0,0.0,0.0,15.0,0.0,0.0,7.5,99.98,3551
84705C,PINK FLOCK PHOTO FRAME,15.0,12,1,1,0.0,0.0,0.0,15.0,0.0,0.0,1.25,99.98,3552
17191A,ROSE FLOWER CANDLE+INCENSE 16X16CM,15.0,4,2,1,0.0,0.0,0.0,15.0,0.0,0.0,3.75,99.98,3553
90069,RUBY GLASS CLUSTER NECKLACE,15.0,2,1,1,0.0,0.0,0.0,15.0,0.0,0.0,7.5,99.98,3554
90078,PINK/WHITE GLASS DEMI CHOKER,15.0,2,1,1,0.0,0.0,0.0,15.0,0.0,0.0,7.5,99.98,3555
90176A,CLASSIC DIAMANTE NECKLACE JET,22.48,3,2,1,7.5,1.0,0.0,14.98,33.36,33.36,7.49,99.98,3556
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,14.96,4,4,1,0.0,0.0,0.0,14.96,0.0,0.0,3.74,99.98,3557
23621,SET 10 CARDS DAVID'S MADONNA 17074,14.94,6,4,0,0.0,0.0,0.0,14.94,0.0,0.0,2.49,99.98,3558
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,24.79,15,10,3,9.9,6.0,0.0,14.89,39.94,39.94,1.65,99.98,3559
85031C,CURIOUS IMAGES SCRAP BOOK SET,14.85,3,1,1,0.0,0.0,0.0,14.85,0.0,0.0,4.95,99.98,3560
90046,WHITE WITH METAL BAG CHARM,14.85,3,1,1,0.0,0.0,0.0,14.85,0.0,0.0,4.95,99.98,3561
90048,GREEN WITH METAL BAG CHARM,14.85,3,1,1,0.0,0.0,0.0,14.85,0.0,0.0,4.95,99.98,3562
84856S,SMALL TAHITI BEACH BAG,18.6,4,1,0,3.81,1.0,0.0,14.79,20.48,20.48,4.65,99.98,3563
84593,CROCHET ROSE DES CLOTHES HANGER,14.75,5,1,1,0.0,0.0,0.0,14.75,0.0,0.0,2.95,99.98,3564
23634,SET 10 CARDS XMAS CHOIR 17068,14.55,5,5,0,0.0,0.0,0.0,14.55,0.0,0.0,2.91,99.98,3565
16202B,PASTEL BLUE PHOTO ALBUM,14.5,29,2,2,0.0,0.0,0.0,14.5,0.0,0.0,0.5,99.98,3566
90182B,AMETHYST 3 BEAD DROP EARRINGS,14.5,5,5,0,0.0,0.0,0.0,14.5,0.0,0.0,2.9,99.98,3567
90027C,GLASS BEAD HOOP EARRINGS GREEN,14.5,5,5,0,0.0,0.0,0.0,14.5,0.0,0.0,2.9,99.98,3568
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,14.43,33,14,14,0.0,0.0,0.0,14.43,0.0,0.0,0.44,99.98,3569
47593A,CAROUSEL PONIES BABY BIB,14.37,33,12,10,0.0,0.0,0.0,14.37,0.0,0.0,0.44,99.98,3570
90052,CRACKED GLAZE NECKLACE BROWN,14.14,2,2,0,0.0,0.0,0.0,14.14,0.0,0.0,7.07,99.98,3571
90089,PINK CRYSTAL SKULL PHONE CHARM,13.94,20,9,2,0.0,0.0,0.0,13.94,0.0,0.0,0.7,99.98,3572
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,13.68,36,3,2,0.0,0.0,0.0,13.68,0.0,0.0,0.38,99.98,3573
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,13.65,23,8,8,0.0,0.0,0.0,13.65,0.0,0.0,0.59,99.98,3574
85017A,ENVELOPE 50 ROMANTIC IMAGES,13.58,16,8,2,0.0,0.0,0.0,13.58,0.0,0.0,0.85,99.98,3575
90065B,BLACK VINT ART DEC CRYSTAL BRACELET,13.5,2,2,1,0.0,0.0,0.0,13.5,0.0,0.0,6.75,99.98,3576
90214T,"LETTER ""T"" BLING KEY RING",13.46,24,11,1,0.0,0.0,0.0,13.46,0.0,0.0,0.56,99.99,3577
84745A,PINK HANGING GINGHAM EASTER HEN,13.44,32,5,5,0.0,0.0,0.0,13.44,0.0,0.0,0.42,99.99,3578
84745B,BLUE HANGING GINGHAM EASTER HEN,13.44,32,5,5,0.0,0.0,0.0,13.44,0.0,0.0,0.42,99.99,3579
23639,SET 10 CARDS MAGICAL TREE 17086,13.32,4,4,0,0.0,0.0,0.0,13.32,0.0,0.0,3.33,99.99,3580
62043B,BLUE CHECK BAG W HANDLE 34X20CM,14.11,17,5,5,0.83,1.0,0.0,13.28,5.88,5.88,0.83,99.99,3581
23607,SET 10 CARDS HATS & STOCKINGS 17081,13.28,8,7,0,0.0,0.0,0.0,13.28,0.0,0.0,1.66,99.99,3582
37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,13.2,8,1,1,0.0,0.0,0.0,13.2,0.0,0.0,1.65,99.99,3583
84388,WISE MAN STAR SHAPE EGG PAN,13.14,24,6,6,0.0,0.0,0.0,13.14,0.0,0.0,0.55,99.99,3584
37462E,"PET MUG, GOLDFISH",13.1,36,12,4,0.0,0.0,0.0,13.1,0.0,0.0,0.36,99.99,3585
16162L,THE KING GIFT BAG,13.0,20,8,5,0.0,0.0,0.0,13.0,0.0,0.0,0.65,99.99,3586
18097A,PINK TALL PORCELAIN T-LIGHT HOLDER,12.75,5,4,4,0.0,0.0,0.0,12.75,0.0,0.0,2.55,99.99,3587
21895,POTTING SHED SOW 'N' GROW SET,12.72,2,2,1,0.0,0.0,0.0,12.72,0.0,0.0,6.36,99.99,3588
DCGS0070,CAMOUFLAGE DOG COLLAR,12.72,1,1,0,0.0,0.0,0.0,12.72,0.0,0.0,12.72,99.99,3589
90042C,FRESHWATER PEARL BRACELET IVORY,12.7,5,5,0,0.0,0.0,0.0,12.7,0.0,0.0,2.54,99.99,3590
90055,CRACKED GLAZE EARRINGS BROWN,12.53,5,5,1,0.0,0.0,0.0,12.53,0.0,0.0,2.51,99.99,3591
90037C,TINY CRYSTAL BRACELET BLUE,12.52,5,5,0,0.0,0.0,0.0,12.52,0.0,0.0,2.5,99.99,3592
20671,BLUE TEATIME PRINT BOWL,12.5,10,2,2,0.0,0.0,0.0,12.5,0.0,0.0,1.25,99.99,3593
90020,FILIGREE DIAMANTE CHAIN,12.48,1,1,0,0.0,0.0,0.0,12.48,0.0,0.0,12.48,99.99,3594
23635,SET 10 CARDS CHRISTMAS HOLLY  17259,12.48,3,3,0,0.0,0.0,0.0,12.48,0.0,0.0,4.16,99.99,3595
23654,SET 10 CARD SNOWMAN 16965,12.45,5,4,0,0.0,0.0,0.0,12.45,0.0,0.0,2.49,99.99,3596
21144,PINK POODLE HANGING DECORATION,16.8,5,2,0,4.56,12.0,0.0,12.24,27.14,27.14,3.36,99.99,3597
79329,PINK FLOCK GLASS CANDLEHOLDER,12.18,12,2,2,0.0,0.0,0.0,12.18,0.0,0.0,1.01,99.99,3598
84016,FLAG OF ST GEORGE CAR FLAG,12.16,27,2,1,0.0,0.0,0.0,12.16,0.0,0.0,0.45,99.99,3599
90178B,PURPLE CHUNKY GLASS+BEAD NECKLACE,11.95,1,1,1,0.0,0.0,0.0,11.95,0.0,0.0,11.95,99.99,3600
90021,LASER CUT MULTI STRAND NECKLACE,11.95,1,1,1,0.0,0.0,0.0,11.95,0.0,0.0,11.95,99.99,3601
84620,BLUE GINGHAM ROSE CUSHION COVER,11.9,2,1,1,0.0,0.0,0.0,11.9,0.0,0.0,5.95,99.99,3602
84614A,PINK BAROQUE FLOCK CANDLE HOLDER,11.9,2,1,1,0.0,0.0,0.0,11.9,0.0,0.0,5.95,99.99,3603
44092B,BLUE WHITE PLASTIC RINGS LAMPSHADE,11.9,14,5,4,0.0,0.0,0.0,11.9,0.0,0.0,0.85,99.99,3604
